ROW_ID,BILL_TO_NAME,BILL_TO_ACCOUNT,STD_RCPT_NO,Address_SITE_NUMBER,BUSINESS_UNIT,TXN_SOURCE,TXN_TYPE,RATE_IS_CORPORATE,REC_ACTIVITY_NAME_BANK,SUBINVENTORY,INTEGRATION_SOURCE,DISTRIBUTION_ACC_ID,REC_ACTIVITY_NAME_CASH,REGION,CUSTOMER_TYPE,COST_CENTER_CODE
23731849,RASHIDMAD2,158013,139049,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,NORMAL,0324
236695,TAIFSHARST,87014,73009,548123,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFSHARST,Vend HQ,,Cash Rounding,SA,NORMAL,1005
619,Tala Mall,3004,2004,11007,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TALAMALL,Vend HQ,,Cash Rounding,SA,NORMAL,0106
2366870,THEGATERYD,88021,74011,561128,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,THEGATERYD,Vend HQ,,Cash Rounding,SA,NORMAL,1004
23731519,TOWNSQJED,104012,90003,624120,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TOWNSQJED,Vend HQ,,Cash Rounding,SA,NORMAL,227
643,Twaren Center,3001,2001,11004,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAWAREN,Vend HQ,,Cash Rounding,SA,NORMAL,0101
23731595,UWALKJED,116016,100009,643225,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,NORMAL,0230
726,Village Hamat,68019,49011,407050,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,VILLAGEHMT,Vend HQ,,Cash Rounding,SA,NORMAL,0215
23731555,WATANIYAHB,110013,96019,639133,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WATANIYAHB,Vend HQ,,Cash Rounding,SA,NORMAL,0804
627,WEST AVINEO,4004,3004,12004,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WESTAVENUE,Vend HQ,,Cash Rounding,SA,NORMAL,0702
23731630,YANBUMALL,124016,108011,651332,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,NORMAL,1703
23731670,HIRAAJED,138013,121008,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,NORMAL,240
23731671,Mrsool,45015,121010,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,MRSOOL,240
23731672,Hungerstation,45014,121009,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,240
23731673,Tabby Saudi For communication and IT,50011,121011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,TABBY,240
23731674,Nakhla IT Systems (LLC) Tamara,69011,121012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,TAMARA,240
23731676,Nakhla IT Systems (LLC) Tamara,69011,122012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,LELEMALL,Vend HQ,,Cash Rounding,SA,TAMARA,1312
23731677,Tabby Saudi For communication and IT,50011,122011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,LELEMALL,Vend HQ,,Cash Rounding,SA,TABBY,1312
666,Yasmeen Mall,14,14,1033,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YASMEEN,Vend HQ,,Cash Rounding,SA,NORMAL,0207
23731679,Mrsool,45015,122010,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,LELEMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,1312
23731685,Mrsool,45015,123025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,MRSOOL,1414
23731686,Hungerstation,45014,123024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1414
23731687,Tabby Saudi For communication and IT,50011,123026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,TABBY,1414
23731688,Nakhla IT Systems (LLC) Tamara,69011,123027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,TAMARA,1414
23731689,MAKHIJZMLL,140016,123023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,NORMAL,1414
23731756,Hungerstation,45014,124070,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0242
23731755,Mrsool,45015,124071,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,MRSOOL,0242
23731754,JEDWAHBLVD,141026,124069,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,NORMAL,0242
23731768,Nakhla IT Systems (LLC) Tamara,69011,134007,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,TAMARA,0905
23731767,Tabby Saudi For communication and IT,50011,134006,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,TABBY,0905
23731766,Hungerstation,45014,134004,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0905
23731765,Mrsool,45015,134005,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,MRSOOL,0905
23731770,Hungerstation,45014,134009,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0151
23731764,JUBAILMAL2,151012,134003,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,NORMAL,0905
23731769,RYDMARINA,151013,134008,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,NORMAL,0151
23731772,Nakhla IT Systems (LLC) Tamara,69011,134012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,TAMARA,0151
23731771,Tabby Saudi For communication and IT,50011,134011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,TABBY,0151
23731773,Mrsool,45015,134010,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,MRSOOL,0151
23731520,YASMEENPLZ,105012,91003,630132,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YASMEENPLZ,Vend HQ,,Cash Rounding,SA,NORMAL,511
23731916,JEDNUJOD,168020,152010,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,NORMAL,0260
23731917,Hungerstation,45014,152011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0260
23731918,Tabby Saudi For communication and IT,50011,152013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,TABBY,0260
23731919,Nakhla IT Systems (LLC) Tamara,69011,152014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,TAMARA,0260
23731920,Mrsool,45015,152012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,MRSOOL,0260
23731951,JUBHUWYLYT,168029,153014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,NORMAL,0908
23731952,Hungerstation,45014,153016,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0908
23731971,JUBGLRYMAL,168034,153036,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,NORMAL,0909
23731972,Hungerstation,45014,153038,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0909
23731973,Tabby Saudi For communication and IT,50011,153040,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,TABBY,0909
23731974,Nakhla IT Systems (LLC) Tamara,69011,153041,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,TAMARA,0909
23731975,Mrsool,45015,153039,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,MRSOOL,0909
23731990,Mrsool,45015,153011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,MRSOOL,1901
23731989,Nakhla IT Systems (LLC) Tamara,69011,153013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,TAMARA,1901
23731988,Tabby Saudi For communication and IT,50011,153012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,TABBY,1901
23731987,Hungerstation,45014,153010,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1901
23731986,DWADMIMKAN,168028,153009,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,NORMAL,1901
23731991,JUBHUWYLYT,168029,153014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,NORMAL,0908
23731992,Hungerstation,45014,153016,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0908
23731993,Tabby Saudi For communication and IT,50011,153018,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,TABBY,0908
23731994,Nakhla IT Systems (LLC) Tamara,69011,153019,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,TAMARA,0908
23731995,Mrsool,45015,153017,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,MRSOOL,0908
23731996,RYDROSHN,168030,153020,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,NORMAL,0169
23731997,Hungerstation,45014,153021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0169
23731998,Tabby Saudi For communication and IT,50011,153023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,TABBY,0169
23731999,Nakhla IT Systems (LLC) Tamara,69011,153024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,TAMARA,0169
23732000,Mrsool,45015,153021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,MRSOOL,0169
23732001,BURSULMAVE,168031,168031,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,NORMAL,2001
23732002,Hungerstation,45014,153026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,2001
23732003,Tabby Saudi For communication and IT,50011,153028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,TABBY,2001
23732004,Nakhla IT Systems (LLC) Tamara,69011,153029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,TAMARA,2001
23732005,Mrsool,45015,153027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,MRSOOL,2001
23731979,Nakhla IT Systems (LLC) Tamara,69011,150021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,TAMARA,0261
23731980,Mrsool,45015,150019,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,MRSOOL,0261
23731978,Tabby Saudi For communication and IT,50011,150020,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,TABBY,0261
23731977,Hungerstation,45014,150018,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0261
23731976,JEDMNRHPLZ,168016,150017,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,NORMAL,0261
23732015,Mrsool,45015,152032,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,MRSOOL,0251
23732014,Nakhla IT Systems (LLC) Tamara,69011,152034,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,TAMARA,0251
23732013,Tabby Saudi For communication and IT,50011,152033,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,TABBY,0251
23732012,Hungerstation,45014,152031,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0251
23732011,JEDKNGAZIZ,168025,152030,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,NORMAL,0251
23732010,Mrsool,45015,152027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,MRSOOL,0405
23732009,Nakhla IT Systems (LLC) Tamara,69011,152029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,TAMARA,0405
23732008,Tabby Saudi For communication and IT,50011,152028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,TABBY,0405
23732007,Hungerstation,45014,152026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0405
23732006,SHUBAILYML,168024,152025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,NORMAL,0405
