ROW_ID,BILL_TO_NAME,BILL_TO_ACCOUNT,BILL_TO_SITE_NUMBER,BUSINESS_UNIT,TXN_SOURCE,TXN_TYPE,RATE_IS_CORPORATE,REC_ACTIVITY_NAME_BANK,SUBINVENTORY,INTEGRATION_SOURCE,DISTRIBUTION_ACC_ID,REC_ACTIVITY_NAME_CASH,REGION,CUSTOMER_TYPE,COST_CENTER_CODE
23731941,JUBGLRIMAL,168027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,NORMAL,907
23731942,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,907
23731943,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,TABBY,907
23731944,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,TAMARA,907
23731945,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRIMAL,Vend HQ,,Cash Rounding,SA,MRSOOL,907
23731946,DWADMIMKAN,168028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,NORMAL,1901
23731947,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1901
23731948,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,TABBY,1901
23731949,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,TAMARA,1901
23731950,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,MRSOOL,1901
23731956,RYDROSHN,168030,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,NORMAL,169
23731957,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,169
23731958,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,TABBY,169
23731959,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,TAMARA,169
23731960,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,MRSOOL,169
23731970,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,MRSOOL,1112
23731609,DAMRIVEIRA,122015,649325,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DAMRIVEIRA,Vend HQ,,Cash Rounding,SA,NORMAL,705
23731608,Nakhla IT Systems (LLC) Tamara,69011,649329,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DAMRIVEIRA,Vend HQ,,Cash Rounding,SA,TAMARA,705
23731607,Hungerstation,45014,649326,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DAMRIVEIRA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,705
23731606,Tabby Saudi For communication and IT,50011,649328,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DAMRIVEIRA,Vend HQ,,Cash Rounding,SA,TABBY,705
23731605,Mrsool,45015,649327,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DAMRIVEIRA,Vend HQ,,Cash Rounding,SA,MRSOOL,705
23731650,MEDJWALK,125015,652347,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDJWALK,Vend HQ,,Cash Rounding,SA,NORMAL,316
23731651,Tabby Saudi For communication and IT,50011,652350,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDJWALK,Vend HQ,,Cash Rounding,SA,TABBY,316
23731652,Hungerstation,45014,652348,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDJWALK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,316
23731653,Mrsool,45015,652349,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDJWALK,Vend HQ,,Cash Rounding,SA,MRSOOL,316
23731654,Nakhla IT Systems (LLC) Tamara,69011,652351,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDJWALK,Vend HQ,,Cash Rounding,SA,TAMARA,316
23731753,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,TAMARA,248
23731752,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,TABBY,248
23731751,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,248
23731750,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,MRSOOL,248
23731749,JEDDAHPARK,145020,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDDAHPARK,Vend HQ,,Cash Rounding,SA,NORMAL,248
23731804,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,MRSOOL,1423
23731805,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,TAMARA,1423
23731806,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,TABBY,1423
23731807,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1423
23731808,MAKDARTWHD,155022,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDARTWHD,Vend HQ,,Cash Rounding,SA,NORMAL,1423
23731823,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,MRSOOL,1013
23731822,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,TAMARA,1013
23731821,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,TABBY,1013
23731820,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1013
23731819,TIFZHRNCTR,156026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TIFZHRNCTR,Vend HQ,,Cash Rounding,SA,NORMAL,1013
23731843,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,MRSOOL,253
23731842,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,TAMARA,253
23731841,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,TABBY,253
23731840,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,253
23731839,JEDKHUMRAH,158012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKHUMRAH,Vend HQ,,Cash Rounding,SA,NORMAL,253
23731848,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,MRSOOL,256
23731847,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,TAMARA,256
23731846,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,TABBY,256
23731845,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,256
23731844,JEDSULTNST,158014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDSULTNST,Vend HQ,,Cash Rounding,SA,NORMAL,256
23731853,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,MRSOOL,324
23731852,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,TAMARA,324
23731851,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,TABBY,324
23731850,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,324
23731849,RASHIDMAD2,158013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASHIDMAD2,Vend HQ,,Cash Rounding,SA,NORMAL,324
23731894,KWT360MALL,164020,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWT360MALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,NORMAL,7010
23731895,Hungerstation,45014,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWT360MALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,HUNGERSTATION,7010
23731896,Tabby Saudi For communication and IT,50011,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWT360MALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,TABBY,7010
23731897,Nakhla IT Systems (LLC) Tamara,69011,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWT360MALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,TAMARA,7010
23731898,Mrsool,45015,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWT360MALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,MRSOOL,7010
23731899,KWTWHMALL,164021,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTWHMALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,NORMAL,7011
23731900,Hungerstation,45014,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTWHMALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,HUNGERSTATION,7011
23731901,Tabby Saudi For communication and IT,50011,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTWHMALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,TABBY,7011
23731902,Nakhla IT Systems (LLC) Tamara,69011,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTWHMALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,TAMARA,7011
23731903,Mrsool,45015,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTWHMALL,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,MRSOOL,7011
23731635,AZAIBAOMN,125018,652362,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,AZAIBAOMN,Vend HQ,,Cash Rounding OMN,OM,NORMAL,5011
23731636,Tabby Saudi For communication and IT,50011,652365,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,AZAIBAOMN,Vend HQ,,Cash Rounding OMN,OM,TABBY,5011
23731637,Mrsool,45015,652364,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,AZAIBAOMN,Vend HQ,,Cash Rounding OMN,OM,MRSOOL,5011
23731638,Hungerstation,45014,652363,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,AZAIBAOMN,Vend HQ,,Cash Rounding OMN,OM,HUNGERSTATION,5011
23731639,Nakhla IT Systems (LLC) Tamara,69011,652366,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,AZAIBAOMN,Vend HQ,,Cash Rounding OMN,OM,TAMARA,5011
23731645,Nakhla IT Systems (LLC) Tamara,69011,652346,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALMATAL,Vend HQ,,Cash Rounding,SA,TAMARA,314
23731646,Hungerstation,45014,652343,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALMATAL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,314
23731647,Tabby Saudi For communication and IT,50011,652345,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALMATAL,Vend HQ,,Cash Rounding,SA,TABBY,314
23731648,MEDALMATAL,125014,652342,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALMATAL,Vend HQ,,Cash Rounding,SA,NORMAL,314
23731649,Mrsool,45015,652344,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALMATAL,Vend HQ,,Cash Rounding,SA,MRSOOL,314
23731670,HIRAAJED,138013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,NORMAL,240
23731671,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,MRSOOL,240
23731672,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,240
23731673,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,TABBY,240
23731674,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIRAAJED,Vend HQ,,Cash Rounding,SA,TAMARA,240
23731675,LELEMALL,139013,671377,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,LELEMALL,Vend HQ,,Cash Rounding,SA,NORMAL,1312
23731676,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,LELEMALL,Vend HQ,,Cash Rounding,SA,TAMARA,1312
23731677,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,LELEMALL,Vend HQ,,Cash Rounding,SA,TABBY,1312
23731678,Hungerstation,45014,671378,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,LELEMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1312
23731679,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,LELEMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,1312
23731685,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,MRSOOL,1414
23731686,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1414
23731687,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,TABBY,1414
23731688,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,TAMARA,1414
23731689,MAKHIJZMLL,140016,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKHIJZMLL,Vend HQ,,Cash Rounding,SA,NORMAL,1414
23731756,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,242
23731755,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,MRSOOL,242
23731754,JEDWAHBLVD,141026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,NORMAL,242
23731768,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,TAMARA,905
23731767,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,TABBY,905
23731766,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,905
23731765,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,MRSOOL,905
23731770,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,151
23731764,JUBAILMAL2,151012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBAILMAL2,Vend HQ,,Cash Rounding,SA,NORMAL,905
23731769,RYDMARINA,151013,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,NORMAL,151
23731772,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,TAMARA,151
23731771,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,TABBY,151
23731773,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDMARINA,Vend HQ,,Cash Rounding,SA,MRSOOL,151
23731910,EXBBAH,83014,525120,IBRAQ-BAHRAIN (CR 171802),Vend Bahrain,Vend Invoice Bahrain,1,IBRAQ BAH Bank Charge,EXBBAH,Vend HQ,,IBRAQ-BAHRAIN Cash Rounding,BH,NORMAL,8002
23731909,City Centre Bahrain,23011,105023,IBRAQ-BAHRAIN (CR 171802),Vend Bahrain,Vend Invoice Bahrain,1,IBRAQ BAH Bank Charge,CCNTRBHR,Vend HQ,,IBRAQ-BAHRAIN Cash Rounding,BH,NORMAL,
23731916,JEDNUJOD,168020,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,NORMAL,260
23731917,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,260
23731918,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,TABBY,260
23731919,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,TAMARA,260
23731920,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNUJOD,Vend HQ,,Cash Rounding,SA,MRSOOL,260
23731951,JUBHUWYLYT,168029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,NORMAL,908
23731952,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,908
23731971,JUBGLRYMAL,168034,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,NORMAL,909
23731972,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,909
23731973,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,TABBY,909
23731974,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,TAMARA,909
23731975,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBGLRYMAL,Vend HQ,,Cash Rounding,SA,MRSOOL,909
23731990,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,MRSOOL,1901
23731989,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,TAMARA,1901
23731988,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,TABBY,1901
23731987,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1901
23731986,DWADMIMKAN,168028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DWADMIMKAN,Vend HQ,,Cash Rounding,SA,NORMAL,1901
23731991,JUBHUWYLYT,168029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,NORMAL,908
23731992,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,908
23731993,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,TABBY,908
23731994,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,TAMARA,908
23731995,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,MRSOOL,908
23731996,RYDROSHN,168030,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,NORMAL,169
23731997,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,169
23731998,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,TABBY,169
23731999,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,TAMARA,169
23732000,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDROSHN,Vend HQ,,Cash Rounding,SA,MRSOOL,169
23732001,BURSULMAVE,168031,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,NORMAL,2001
23732002,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,2001
23732003,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,TABBY,2001
23732004,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,TAMARA,2001
23732005,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,MRSOOL,2001
23731979,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,TAMARA,261
23731980,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,MRSOOL,261
23731978,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,TABBY,261
23731977,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,261
